CustomerID,datetime,Demand,EnergyCharge,DemandCharge,FacilityCharge,TotalCharge
g1L,2017-07-29 17:45,6.1800,0.2298,0.0000,0.0000,0.2298
g1L,2017-07-29 18:00,6.1800,0.2298,0.0000,0.0000,0.2298
g1L,2017-07-29 18:15,6.1800,0.2298,0.0000,0.0000,0.2298
g1L,2017-07-29 18:30,6.1800,0.2298,0.0000,0.0000,0.2298
g1L,2017-07-29 18:45,6.1700,0.2295,0.0000,0.0000,0.2295
g1L,2017-07-29 19:00,6.1700,0.2295,0.0000,0.0000,0.2295
g1L,2017-07-29 19:15,6.1700,0.2295,0.0000,0.0000,0.2295
g1L,2017-07-29 19:30,6.1600,0.2291,0.0000,0.0000,0.2291
g1L,2017-07-29 19:45,6.1600,0.2291,0.0000,0.0000,0.2291
g1L,2017-07-29 20:00,6.1500,0.2287,0.0000,0.0000,0.2287
g1L,2017-07-29 20:15,6.1400,0.2283,0.0000,0.0000,0.2283
g1L,2017-07-29 20:30,6.1300,0.2280,0.0000,0.0000,0.2280
g1L,2017-07-29 20:45,6.1200,0.2276,0.0000,0.0000,0.2276
g1L,2017-07-29 21:00,6.1200,0.2276,0.0000,0.0000,0.2276
g1L,2017-07-29 21:15,6.1100,0.2272,0.0000,0.0000,0.2272
g1L,2017-07-29 21:30,6.1000,0.2269,0.0000,0.0000,0.2269
g1L,2017-07-29 21:45,6.0800,0.2261,0.0000,0.0000,0.2261
g1L,2017-07-29 22:00,6.0700,0.2257,0.0000,0.0000,0.2257
g1L,2017-07-29 22:15,6.0600,0.2254,0.0000,0.0000,0.2254
g1L,2017-07-29 22:30,6.0500,0.2250,0.0000,0.0000,0.2250
g1L,2017-07-29 22:45,6.0400,0.2246,0.0000,0.0000,0.2246
g1L,2017-07-29 23:00,6.0300,0.2243,0.0000,0.0000,0.2243
g1L,2017-07-29 23:15,6.0100,0.2235,0.0000,0.0000,0.2235
g1L,2017-07-29 23:30,6.0000,0.2231,0.0000,0.0000,0.2231
g1L,2017-07-29 23:45,5.9900,0.2228,0.0000,0.0000,0.2228
g1L,2017-07-30 00:00,5.9800,0.2224,0.0000,0.0000,0.2224
g1L,2017-07-30 00:15,5.9600,0.2217,0.0000,0.0000,0.2217
g1L,2017-07-30 00:30,5.9500,0.2213,0.0000,0.0000,0.2213
g1L,2017-07-30 00:45,5.9400,0.2209,0.0000,0.0000,0.2209
g1L,2017-07-30 01:00,5.9300,0.2205,0.0000,0.0000,0.2205
g1L,2017-07-30 01:15,5.9200,0.2202,0.0000,0.0000,0.2202
g1L,2017-07-30 01:30,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-07-30 01:45,5.9000,0.2194,0.0000,0.0000,0.2194
g1L,2017-07-30 02:00,5.8900,0.2190,0.0000,0.0000,0.2190
g1L,2017-07-30 02:15,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-07-30 02:30,5.8700,0.2183,0.0000,0.0000,0.2183
g1L,2017-07-30 02:45,5.8600,0.2179,0.0000,0.0000,0.2179
g1L,2017-07-30 03:00,5.8500,0.2176,0.0000,0.0000,0.2176
g1L,2017-07-30 03:15,5.8400,0.2172,0.0000,0.0000,0.2172
g1L,2017-07-30 03:30,5.8400,0.2172,0.0000,0.0000,0.2172
g1L,2017-07-30 03:45,5.8300,0.2168,0.0000,0.0000,0.2168
g1L,2017-07-30 04:00,5.8200,0.2164,0.0000,0.0000,0.2164
g1L,2017-07-30 04:15,5.8200,0.2164,0.0000,0.0000,0.2164
g1L,2017-07-30 04:30,5.8200,0.2164,0.0000,0.0000,0.2164
g1L,2017-07-30 04:45,5.8100,0.2161,0.0000,0.0000,0.2161
g1L,2017-07-30 05:00,5.8100,0.2161,0.0000,0.0000,0.2161
g1L,2017-07-30 05:15,5.8100,0.2161,0.0000,0.0000,0.2161
g1L,2017-07-30 05:30,5.8100,0.2161,0.0000,0.0000,0.2161
g1L,2017-07-30 05:45,5.8100,0.2161,0.0000,0.0000,0.2161
g1L,2017-07-30 06:00,5.8100,0.2161,0.0000,0.0000,0.2161
g1L,2017-07-30 06:15,5.8100,0.2161,0.0000,0.0000,0.2161
g1L,2017-07-30 06:30,5.8100,0.2161,0.0000,0.0000,0.2161
g1L,2017-07-30 06:45,5.8200,0.2164,0.0000,0.0000,0.2164
g1L,2017-07-30 07:00,5.8200,0.2164,0.0000,0.0000,0.2164
g1L,2017-07-30 07:15,5.8300,0.2168,0.0000,0.0000,0.2168
g1L,2017-07-30 07:30,5.8300,0.2168,0.0000,0.0000,0.2168
g1L,2017-07-30 07:45,5.8400,0.2172,0.0000,0.0000,0.2172
g1L,2017-07-30 08:00,5.8500,0.2176,0.0000,0.0000,0.2176
g1L,2017-07-30 08:15,5.8600,0.2179,0.0000,0.0000,0.2179
g1L,2017-07-30 08:30,5.8600,0.2179,0.0000,0.0000,0.2179
g1L,2017-07-30 08:45,5.8700,0.2183,0.0000,0.0000,0.2183
g1L,2017-07-30 09:00,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-07-30 09:15,5.8900,0.2190,0.0000,0.0000,0.2190
g1L,2017-07-30 09:30,5.9000,0.2194,0.0000,0.0000,0.2194
g1L,2017-07-30 09:45,5.9200,0.2202,0.0000,0.0000,0.2202
g1L,2017-07-30 10:00,5.9300,0.2205,0.0000,0.0000,0.2205
g1L,2017-07-30 10:15,5.9400,0.2209,0.0000,0.0000,0.2209
g1L,2017-07-30 10:30,5.9500,0.2213,0.0000,0.0000,0.2213
g1L,2017-07-30 10:45,5.9600,0.2217,0.0000,0.0000,0.2217
g1L,2017-07-30 11:00,5.9800,0.2224,0.0000,0.0000,0.2224
g1L,2017-07-30 11:15,5.9900,0.2228,0.0000,0.0000,0.2228
g1L,2017-07-30 11:30,6.0000,0.2231,0.0000,0.0000,0.2231
g1L,2017-07-30 11:45,6.0200,0.2239,0.0000,0.0000,0.2239
g1L,2017-07-30 12:00,6.0300,0.2243,0.0000,0.0000,0.2243
g1L,2017-07-30 12:15,6.0400,0.2246,0.0000,0.0000,0.2246
g1L,2017-07-30 12:30,6.0500,0.2250,0.0000,0.0000,0.2250
g1L,2017-07-30 12:45,6.0700,0.2257,0.0000,0.0000,0.2257
g1L,2017-07-30 13:00,6.0800,0.2261,0.0000,0.0000,0.2261
g1L,2017-07-30 13:15,6.0900,0.2265,0.0000,0.0000,0.2265
g1L,2017-07-30 13:30,6.1000,0.2269,0.0000,0.0000,0.2269
g1L,2017-07-30 13:45,6.1100,0.2272,0.0000,0.0000,0.2272
g1L,2017-07-30 14:00,6.1300,0.2280,0.0000,0.0000,0.2280
g1L,2017-07-30 14:15,6.1400,0.2283,0.0000,0.0000,0.2283
g1L,2017-07-30 14:30,6.1500,0.2287,0.0000,0.0000,0.2287
g1L,2017-07-30 14:45,6.1600,0.2291,0.0000,0.0000,0.2291
g1L,2017-07-30 15:00,6.1600,0.2291,0.0000,0.0000,0.2291
g1L,2017-07-30 15:15,6.1700,0.2295,0.0000,0.0000,0.2295
g1L,2017-07-30 15:30,6.1800,0.2298,0.0000,0.0000,0.2298
g1L,2017-07-30 15:45,6.1900,0.2302,0.0000,0.0000,0.2302
g1L,2017-07-30 16:00,6.1900,0.2302,0.0000,0.0000,0.2302
g1L,2017-07-30 16:15,6.2000,0.2306,0.0000,0.0000,0.2306
g1L,2017-07-30 16:30,6.2000,0.2306,0.0000,0.0000,0.2306
g1L,2017-07-30 16:45,6.2100,0.2309,0.0000,0.0000,0.2309
g1L,2017-07-30 17:00,6.2100,0.2309,0.0000,0.0000,0.2309
g1L,2017-07-30 17:15,6.2100,0.2309,0.0000,0.0000,0.2309
g1L,2017-07-30 17:30,6.2100,0.2309,0.0000,0.0000,0.2309
g1L,2017-07-30 17:45,6.2100,0.2309,0.0000,0.0000,0.2309
g1L,2017-07-30 18:00,6.2100,0.2309,0.0000,0.0000,0.2309
g1L,2017-07-30 18:15,6.2100,0.2309,0.0000,0.0000,0.2309
g1L,2017-07-30 18:30,6.2100,0.2309,0.0000,0.0000,0.2309
g1L,2017-07-30 18:45,6.2100,0.2309,0.0000,0.0000,0.2309
g1L,2017-07-30 19:00,6.2000,0.2306,0.0000,0.0000,0.2306
g1L,2017-07-30 19:15,6.2000,0.2306,0.0000,0.0000,0.2306
g1L,2017-07-30 19:30,6.1900,0.2302,0.0000,0.0000,0.2302
g1L,2017-07-30 19:45,6.1900,0.2302,0.0000,0.0000,0.2302
g1L,2017-07-30 20:00,6.1800,0.2298,0.0000,0.0000,0.2298
g1L,2017-07-30 20:15,6.1700,0.2295,0.0000,0.0000,0.2295
g1L,2017-07-30 20:30,6.1600,0.2291,0.0000,0.0000,0.2291
g1L,2017-07-30 20:45,6.1600,0.2291,0.0000,0.0000,0.2291
g1L,2017-07-30 21:00,6.1500,0.2287,0.0000,0.0000,0.2287
g1L,2017-07-30 21:15,6.1400,0.2283,0.0000,0.0000,0.2283
g1L,2017-07-30 21:30,6.1300,0.2280,0.0000,0.0000,0.2280
g1L,2017-07-30 21:45,6.1200,0.2276,0.0000,0.0000,0.2276
g1L,2017-07-30 22:00,6.1000,0.2269,0.0000,0.0000,0.2269
g1L,2017-07-30 22:15,6.0900,0.2265,0.0000,0.0000,0.2265
g1L,2017-07-30 22:30,6.0800,0.2261,0.0000,0.0000,0.2261
g1L,2017-07-30 22:45,6.0700,0.2257,0.0000,0.0000,0.2257
g1L,2017-07-30 23:00,6.0600,0.2254,0.0000,0.0000,0.2254
g1L,2017-07-30 23:15,6.0500,0.2250,0.0000,0.0000,0.2250
g1L,2017-07-30 23:30,6.0300,0.2243,0.0000,0.0000,0.2243
g1L,2017-07-30 23:45,6.0200,0.2239,0.0000,0.0000,0.2239
g1L,2017-07-31 00:00,6.0100,0.2235,0.0000,0.0000,0.2235
g1L,2017-07-31 00:15,6.0000,0.2231,0.0000,0.0000,0.2231
g1L,2017-07-31 00:30,5.9800,0.2224,0.0000,0.0000,0.2224
g1L,2017-07-31 00:45,5.9700,0.2220,0.0000,0.0000,0.2220
g1L,2017-07-31 01:00,5.9600,0.2217,0.0000,0.0000,0.2217
g1L,2017-07-31 01:15,5.9500,0.2213,0.0000,0.0000,0.2213
g1L,2017-07-31 01:30,5.9400,0.2209,0.0000,0.0000,0.2209
g1L,2017-07-31 01:45,5.9300,0.2205,0.0000,0.0000,0.2205
g1L,2017-07-31 02:00,5.9200,0.2202,0.0000,0.0000,0.2202
g1L,2017-07-31 02:15,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-07-31 02:30,5.9000,0.2194,0.0000,0.0000,0.2194
g1L,2017-07-31 02:45,5.8900,0.2190,0.0000,0.0000,0.2190
g1L,2017-07-31 03:00,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-07-31 03:15,5.8700,0.2183,0.0000,0.0000,0.2183
g1L,2017-07-31 03:30,5.8700,0.2183,0.0000,0.0000,0.2183
g1L,2017-07-31 03:45,5.8600,0.2179,0.0000,0.0000,0.2179
g1L,2017-07-31 04:00,5.8600,0.2179,0.0000,0.0000,0.2179
g1L,2017-07-31 04:15,5.8500,0.2176,0.0000,0.0000,0.2176
g1L,2017-07-31 04:30,5.8500,0.2176,0.0000,0.0000,0.2176
g1L,2017-07-31 04:45,5.8400,0.2172,0.0000,0.0000,0.2172
g1L,2017-07-31 05:00,5.8400,0.2172,0.0000,0.0000,0.2172
g1L,2017-07-31 05:15,5.8400,0.2172,0.0000,0.0000,0.2172
g1L,2017-07-31 05:30,5.8400,0.2172,0.0000,0.0000,0.2172
g1L,2017-07-31 05:45,5.8400,0.2172,0.0000,0.0000,0.2172
g1L,2017-07-31 06:00,5.8400,0.2172,0.0000,0.0000,0.2172
g1L,2017-07-31 06:15,5.8400,0.2172,0.0000,0.0000,0.2172
g1L,2017-07-31 06:30,5.8500,0.2176,0.0000,0.0000,0.2176
g1L,2017-07-31 06:45,5.8500,0.2176,0.0000,0.0000,0.2176
g1L,2017-07-31 07:00,5.8500,0.3501,0.0000,0.0000,0.3501
g1L,2017-07-31 07:15,5.8600,0.3507,0.0000,0.0000,0.3507
g1L,2017-07-31 07:30,5.8700,0.3513,0.0000,0.0000,0.3513
g1L,2017-07-31 07:45,5.8700,0.3513,0.0000,0.0000,0.3513
g1L,2017-07-31 08:00,5.8800,0.3519,0.0000,0.0000,0.3519
g1L,2017-07-31 08:15,5.8900,0.3525,0.0000,0.0000,0.3525
g1L,2017-07-31 08:30,5.9000,0.3531,0.0000,0.0000,0.3531
g1L,2017-07-31 08:45,5.9000,0.3531,0.0000,0.0000,0.3531
g1L,2017-07-31 09:00,5.9100,0.3537,0.0000,0.0000,0.3537
g1L,2017-07-31 09:15,5.9300,0.3549,0.0000,0.0000,0.3549
g1L,2017-07-31 09:30,5.9400,0.3554,0.0000,0.0000,0.3554
g1L,2017-07-31 09:45,5.9500,0.3560,0.0000,0.0000,0.3560
g1L,2017-07-31 10:00,5.9600,0.3566,0.0000,0.0000,0.3566
g1L,2017-07-31 10:15,5.9700,0.3572,0.0000,0.0000,0.3572
g1L,2017-07-31 10:30,5.9800,0.3578,0.0000,0.0000,0.3578
g1L,2017-07-31 10:45,6.0000,0.3590,0.0000,0.0000,0.3590
g1L,2017-07-31 11:00,6.0100,0.8392,0.0000,0.0000,0.8392
g1L,2017-07-31 11:15,6.0200,0.8406,0.0000,0.0000,0.8406
g1L,2017-07-31 11:30,6.0300,0.8420,0.0000,0.0000,0.8420
g1L,2017-07-31 11:45,6.0500,0.8448,0.0000,0.0000,0.8448
g1L,2017-07-31 12:00,6.0600,0.8462,0.0000,0.0000,0.8462
g1L,2017-07-31 12:15,6.0700,0.8476,0.0000,0.0000,0.8476
g1L,2017-07-31 12:30,6.0900,0.8504,0.0000,0.0000,0.8504
g1L,2017-07-31 12:45,6.1000,0.8518,0.0000,0.0000,0.8518
g1L,2017-07-31 13:00,6.1100,0.8532,0.0000,0.0000,0.8532
g1L,2017-07-31 13:15,6.1200,0.8546,0.0000,0.0000,0.8546
g1L,2017-07-31 13:30,6.1400,0.8574,0.0000,0.0000,0.8574
g1L,2017-07-31 13:45,6.1500,0.8588,0.0000,0.0000,0.8588
g1L,2017-07-31 14:00,6.1600,0.8602,0.0000,0.0000,0.8602
g1L,2017-07-31 14:15,6.1700,0.8616,0.0000,0.0000,0.8616
g1L,2017-07-31 14:30,6.1800,0.8630,0.0000,0.0000,0.8630
g1L,2017-07-31 14:45,6.1900,0.8644,0.0000,0.0000,0.8644
g1L,2017-07-31 15:00,6.2000,0.8658,0.0000,0.0000,0.8658
g1L,2017-07-31 15:15,6.2000,0.8658,0.0000,0.0000,0.8658
g1L,2017-07-31 15:30,6.2100,0.8672,0.0000,0.0000,0.8672
g1L,2017-07-31 15:45,6.2200,0.8686,0.0000,0.0000,0.8686
g1L,2017-07-31 16:00,6.2200,0.8686,0.0000,0.0000,0.8686
g1L,2017-07-31 16:15,6.2300,0.8700,0.0000,0.0000,0.8700
g1L,2017-07-31 16:30,6.2300,0.8700,0.0000,0.0000,0.8700
g1L,2017-07-31 16:45,6.2400,0.8714,0.0000,0.0000,0.8714
g1L,2017-07-31 17:00,6.2400,0.3734,0.0000,0.0000,0.3734
g1L,2017-07-31 17:15,6.2400,0.3734,0.0000,0.0000,0.3734
g1L,2017-07-31 17:30,6.2400,0.3734,0.0000,0.0000,0.3734
g1L,2017-07-31 17:45,6.2400,0.3734,0.0000,0.0000,0.3734
g1L,2017-07-31 18:00,6.2400,0.3734,0.0000,0.0000,0.3734
g1L,2017-07-31 18:15,6.2400,0.3734,0.0000,0.0000,0.3734
g1L,2017-07-31 18:30,6.2400,0.3734,0.0000,0.0000,0.3734
g1L,2017-07-31 18:45,6.2400,0.3734,0.0000,0.0000,0.3734
g1L,2017-07-31 19:00,6.2300,0.3728,0.0000,0.0000,0.3728
g1L,2017-07-31 19:15,6.2300,0.3728,0.0000,0.0000,0.3728
g1L,2017-07-31 19:30,6.2200,0.3722,0.0000,0.0000,0.3722
g1L,2017-07-31 19:45,6.2200,0.3722,0.0000,0.0000,0.3722
g1L,2017-07-31 20:00,6.2100,0.3716,0.0000,0.0000,0.3716
g1L,2017-07-31 20:15,6.2100,0.3716,0.0000,0.0000,0.3716
g1L,2017-07-31 20:30,6.2000,0.3710,0.0000,0.0000,0.3710
g1L,2017-07-31 20:45,6.1900,0.3704,0.0000,0.0000,0.3704
g1L,2017-07-31 21:00,6.1800,0.3698,0.0000,0.0000,0.3698
g1L,2017-07-31 21:15,6.1700,0.3692,0.0000,0.0000,0.3692
g1L,2017-07-31 21:30,6.1600,0.3686,0.0000,0.0000,0.3686
g1L,2017-07-31 21:45,6.1500,0.3680,0.0000,0.0000,0.3680
g1L,2017-07-31 22:00,6.1400,0.2283,0.0000,0.0000,0.2283
g1L,2017-07-31 22:15,6.1300,0.2280,0.0000,0.0000,0.2280
g1L,2017-07-31 22:30,6.1100,0.2272,0.0000,0.0000,0.2272
g1L,2017-07-31 22:45,6.1000,0.2269,0.0000,0.0000,0.2269
g1L,2017-07-31 23:00,6.0900,0.2265,0.0000,0.0000,0.2265
g1L,2017-07-31 23:15,6.0800,0.2261,0.0000,0.0000,0.2261
g1L,2017-07-31 23:30,6.0700,0.2257,0.0000,0.0000,0.2257
g1L,2017-07-31 23:45,6.0500,0.2250,0.0000,0.0000,0.2250
g1L,2017-08-01 00:00,6.0400,0.2246,0.0000,0.0000,0.2246
g1L,2017-08-01 00:15,6.0300,0.2243,0.0000,0.0000,0.2243
g1L,2017-08-01 00:30,6.0200,0.2239,0.0000,0.0000,0.2239
g1L,2017-08-01 00:45,6.0100,0.2235,0.0000,0.0000,0.2235
g1L,2017-08-01 01:00,5.9900,0.2228,0.0000,0.0000,0.2228
g1L,2017-08-01 01:15,5.9800,0.2224,0.0000,0.0000,0.2224
g1L,2017-08-01 01:30,5.9700,0.2220,0.0000,0.0000,0.2220
g1L,2017-08-01 01:45,5.9600,0.2217,0.0000,0.0000,0.2217
g1L,2017-08-01 02:00,5.9500,0.2213,0.0000,0.0000,0.2213
g1L,2017-08-01 02:15,5.9400,0.2209,0.0000,0.0000,0.2209
g1L,2017-08-01 02:30,5.9300,0.2205,0.0000,0.0000,0.2205
g1L,2017-08-01 02:45,5.9200,0.2202,0.0000,0.0000,0.2202
g1L,2017-08-01 03:00,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-08-01 03:15,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-08-01 03:30,5.9000,0.2194,0.0000,0.0000,0.2194
g1L,2017-08-01 03:45,5.8900,0.2190,0.0000,0.0000,0.2190
g1L,2017-08-01 04:00,5.8900,0.2190,0.0000,0.0000,0.2190
g1L,2017-08-01 04:15,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-08-01 04:30,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-08-01 04:45,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-08-01 05:00,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-08-01 05:15,5.8700,0.2183,0.0000,0.0000,0.2183
g1L,2017-08-01 05:30,5.8700,0.2183,0.0000,0.0000,0.2183
g1L,2017-08-01 05:45,5.8700,0.2183,0.0000,0.0000,0.2183
g1L,2017-08-01 06:00,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-08-01 06:15,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-08-01 06:30,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-08-01 06:45,5.8800,0.2187,0.0000,0.0000,0.2187
g1L,2017-08-01 07:00,5.8900,0.3525,0.0000,0.0000,0.3525
g1L,2017-08-01 07:15,5.8900,0.3525,0.0000,0.0000,0.3525
g1L,2017-08-01 07:30,5.9000,0.3531,0.0000,0.0000,0.3531
g1L,2017-08-01 07:45,5.9100,0.3537,0.0000,0.0000,0.3537
g1L,2017-08-01 08:00,5.9100,0.3537,0.0000,0.0000,0.3537
g1L,2017-08-01 08:15,5.9200,0.3543,0.0000,0.0000,0.3543
g1L,2017-08-01 08:30,5.9300,0.3549,0.0000,0.0000,0.3549
g1L,2017-08-01 08:45,5.9400,0.3554,0.0000,0.0000,0.3554
g1L,2017-08-01 09:00,5.9500,0.3560,0.0000,0.0000,0.3560
g1L,2017-08-01 09:15,5.9600,0.3566,0.0000,0.0000,0.3566
g1L,2017-08-01 09:30,5.9700,0.3572,0.0000,0.0000,0.3572
g1L,2017-08-01 09:45,5.9800,0.3578,0.0000,0.0000,0.3578
g1L,2017-08-01 10:00,5.9900,0.3584,0.0000,0.0000,0.3584
g1L,2017-08-01 10:15,6.0100,0.3596,0.0000,0.0000,0.3596
g1L,2017-08-01 10:30,6.0200,0.3602,0.0000,0.0000,0.3602
g1L,2017-08-01 10:45,6.0300,0.3608,0.0000,0.0000,0.3608
g1L,2017-08-01 11:00,6.0400,0.8434,0.0000,0.0000,0.8434
g1L,2017-08-01 11:15,6.0600,0.8462,0.0000,0.0000,0.8462
g1L,2017-08-01 11:30,6.0700,0.8476,0.0000,0.0000,0.8476
g1L,2017-08-01 11:45,6.0800,0.8490,0.0000,0.0000,0.8490
g1L,2017-08-01 12:00,6.1000,0.8518,0.0000,0.0000,0.8518
g1L,2017-08-01 12:15,6.1100,0.8532,0.0000,0.0000,0.8532
g1L,2017-08-01 12:30,6.1200,0.8546,0.0000,0.0000,0.8546
g1L,2017-08-01 12:45,6.1300,0.8560,0.0000,0.0000,0.8560
g1L,2017-08-01 13:00,6.1500,0.8588,0.0000,0.0000,0.8588
g1L,2017-08-01 13:15,6.1600,0.8602,0.0000,0.0000,0.8602
g1L,2017-08-01 13:30,6.1700,0.8616,0.0000,0.0000,0.8616
g1L,2017-08-01 13:45,6.1800,0.8630,0.0000,0.0000,0.8630
g1L,2017-08-01 14:00,6.1900,0.8644,0.0000,0.0000,0.8644
g1L,2017-08-01 14:15,6.2000,0.8658,0.0000,0.0000,0.8658
g1L,2017-08-01 14:30,6.2100,0.8672,0.0000,0.0000,0.8672
g1L,2017-08-01 14:45,6.2200,0.8686,0.0000,0.0000,0.8686
g1L,2017-08-01 15:00,6.2300,0.8700,0.0000,0.0000,0.8700
g1L,2017-08-01 15:15,6.2400,0.8714,0.0000,0.0000,0.8714
g1L,2017-08-01 15:30,6.2500,0.8728,0.0000,0.0000,0.8728
g1L,2017-08-01 15:45,6.2500,0.8728,0.0000,0.0000,0.8728
g1L,2017-08-01 16:00,6.2600,0.8741,0.0000,0.0000,0.8741
g1L,2017-08-01 16:15,6.2700,0.8755,0.0000,0.0000,0.8755
g1L,2017-08-01 16:30,6.2700,0.8755,0.0000,0.0000,0.8755
g1L,2017-08-01 16:45,6.2700,0.8755,0.0000,0.0000,0.8755
g1L,2017-08-01 17:00,6.2800,0.3758,0.0000,0.0000,0.3758
g1L,2017-08-01 17:15,6.2800,0.3758,0.0000,0.0000,0.3758
g1L,2017-08-01 17:30,6.2800,0.3758,0.0000,0.0000,0.3758
g1L,2017-08-01 17:45,6.2800,0.3758,0.0000,0.0000,0.3758
g1L,2017-08-01 18:00,6.2800,0.3758,0.0000,0.0000,0.3758
g1L,2017-08-01 18:15,6.2800,0.3758,0.0000,0.0000,0.3758
g1L,2017-08-01 18:30,6.2800,0.3758,0.0000,0.0000,0.3758
g1L,2017-08-01 18:45,6.2700,0.3752,0.0000,0.0000,0.3752
g1L,2017-08-01 19:00,6.2700,0.3752,0.0000,0.0000,0.3752
g1L,2017-08-01 19:15,6.2700,0.3752,0.0000,0.0000,0.3752
g1L,2017-08-01 19:30,6.2600,0.3746,0.0000,0.0000,0.3746
g1L,2017-08-01 19:45,6.2500,0.3740,0.0000,0.0000,0.3740
g1L,2017-08-01 20:00,6.2500,0.3740,0.0000,0.0000,0.3740
g1L,2017-08-01 20:15,6.2400,0.3734,0.0000,0.0000,0.3734
g1L,2017-08-01 20:30,6.2300,0.3728,0.0000,0.0000,0.3728
g1L,2017-08-01 20:45,6.2200,0.3722,0.0000,0.0000,0.3722
g1L,2017-08-01 21:00,6.2100,0.3716,0.0000,0.0000,0.3716
g1L,2017-08-01 21:15,6.2100,0.3716,0.0000,0.0000,0.3716
g1L,2017-08-01 21:30,6.2000,0.3710,0.0000,0.0000,0.3710
g1L,2017-08-01 21:45,6.1800,0.3698,0.0000,0.0000,0.3698
g1L,2017-08-01 22:00,6.1700,0.2295,0.0000,0.0000,0.2295
g1L,2017-08-01 22:15,6.1600,0.2291,0.0000,0.0000,0.2291
g1L,2017-08-01 22:30,6.1500,0.2287,0.0000,0.0000,0.2287
g1L,2017-08-01 22:45,6.1400,0.2283,0.0000,0.0000,0.2283
g1L,2017-08-01 23:00,6.1300,0.2280,0.0000,0.0000,0.2280
g1L,2017-08-01 23:15,6.1100,0.2272,0.0000,0.0000,0.2272
g1L,2017-08-01 23:30,6.1000,0.2269,0.0000,0.0000,0.2269
g1L,2017-08-01 23:45,6.0900,0.2265,0.0000,0.0000,0.2265
g1L,2017-08-02 00:00,6.0800,0.2261,0.0000,0.0000,0.2261
g1L,2017-08-02 00:15,6.0700,0.2257,0.0000,0.0000,0.2257
g1L,2017-08-02 00:30,6.0500,0.2250,0.0000,0.0000,0.2250
g1L,2017-08-02 00:45,6.0400,0.2246,0.0000,0.0000,0.2246
g1L,2017-08-02 01:00,6.0300,0.2243,0.0000,0.0000,0.2243
g1L,2017-08-02 01:15,6.0200,0.2239,0.0000,0.0000,0.2239
g1L,2017-08-02 01:30,6.0100,0.2235,0.0000,0.0000,0.2235
g1L,2017-08-02 01:45,6.0000,0.2231,0.0000,0.0000,0.2231
g1L,2017-08-02 02:00,5.9900,0.2228,0.0000,0.0000,0.2228
g1L,2017-08-02 02:15,5.9800,0.2224,0.0000,0.0000,0.2224
g1L,2017-08-02 02:30,5.9700,0.2220,0.0000,0.0000,0.2220
g1L,2017-08-02 02:45,5.9600,0.2217,0.0000,0.0000,0.2217
g1L,2017-08-02 03:00,5.9500,0.2213,0.0000,0.0000,0.2213
g1L,2017-08-02 03:15,5.9400,0.2209,0.0000,0.0000,0.2209
g1L,2017-08-02 03:30,5.9400,0.2209,0.0000,0.0000,0.2209
g1L,2017-08-02 03:45,5.9300,0.2205,0.0000,0.0000,0.2205
g1L,2017-08-02 04:00,5.9300,0.2205,0.0000,0.0000,0.2205
g1L,2017-08-02 04:15,5.9200,0.2202,0.0000,0.0000,0.2202
g1L,2017-08-02 04:30,5.9200,0.2202,0.0000,0.0000,0.2202
g1L,2017-08-02 04:45,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-08-02 05:00,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-08-02 05:15,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-08-02 05:30,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-08-02 05:45,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-08-02 06:00,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-08-02 06:15,5.9100,0.2198,0.0000,0.0000,0.2198
g1L,2017-08-02 06:30,5.9200,0.2202,0.0000,0.0000,0.2202
g1L,2017-08-02 06:45,5.9200,0.2202,0.0000,0.0000,0.2202
g1L,2017-08-02 07:00,5.9200,0.3543,0.0000,0.0000,0.3543
g1L,2017-08-02 07:15,5.9300,0.3549,0.0000,0.0000,0.3549
g1L,2017-08-02 07:30,5.9400,0.3554,0.0000,0.0000,0.3554
g1L,2017-08-02 07:45,5.9400,0.3554,0.0000,0.0000,0.3554
g1L,2017-08-02 08:00,5.9500,0.3560,0.0000,0.0000,0.3560
g1L,2017-08-02 08:15,5.9600,0.3566,0.0000,0.0000,0.3566
g1L,2017-08-02 08:30,5.9700,0.3572,0.0000,0.0000,0.3572
