CustomerID,datetime,NormDelta,AbsDelta,Leaders,Others,NormLeaders,NormOthers,DailyAvgLeaders,DailyAvgOthers
delta,2017-06-01 21:30,-0.12483,-0.00990,0.00828,0.08985,1.00856,1.13339,0.00821,0.07927
delta,2017-06-01 21:45,-0.11140,-0.00883,0.00827,0.08867,1.00712,1.11852,0.00821,0.07927
delta,2017-06-01 22:00,-0.09749,-0.00773,0.00826,0.08745,1.00563,1.10312,0.00821,0.07927
delta,2017-06-01 22:15,-0.08317,-0.00659,0.00824,0.08619,1.00410,1.08727,0.00821,0.07927
delta,2017-06-01 22:30,-0.06851,-0.00543,0.00823,0.08490,1.00253,1.07104,0.00821,0.07927
delta,2017-06-01 22:45,-0.05355,-0.00424,0.00822,0.08359,1.00093,1.05448,0.00821,0.07927
delta,2017-06-01 23:00,-0.03836,-0.00304,0.00820,0.08226,0.99932,1.03768,0.00821,0.07927
delta,2017-06-01 23:15,-0.02303,-0.00183,0.00819,0.08091,0.99768,1.02071,0.00821,0.07927
delta,2017-06-01 23:30,-0.00759,-0.00060,0.00818,0.07956,0.99604,1.00363,0.00821,0.07927
delta,2017-06-01 23:45,0.00788,0.00062,0.00816,0.07820,0.99440,0.98652,0.00821,0.07927
delta,2017-06-02 00:00,0.02584,0.00203,0.00815,0.07685,1.00228,0.97644,0.00813,0.07870
delta,2017-06-02 00:15,0.04127,0.00325,0.00814,0.07551,1.00064,0.95937,0.00813,0.07870
delta,2017-06-02 00:30,0.05653,0.00445,0.00812,0.07418,0.99901,0.94248,0.00813,0.07870
delta,2017-06-02 00:45,0.07155,0.00563,0.00811,0.07287,0.99740,0.92585,0.00813,0.07870
delta,2017-06-02 01:00,0.08626,0.00679,0.00810,0.07159,0.99582,0.90956,0.00813,0.07870
delta,2017-06-02 01:15,0.10062,0.00792,0.00809,0.07034,0.99429,0.89367,0.00813,0.07870
delta,2017-06-02 01:30,0.11454,0.00901,0.00807,0.06912,0.99279,0.87825,0.00813,0.07870
delta,2017-06-02 01:45,0.12798,0.01007,0.00806,0.06795,0.99134,0.86336,0.00813,0.07870
delta,2017-06-02 02:00,0.14088,0.01109,0.00805,0.06682,0.98995,0.84907,0.00813,0.07870
delta,2017-06-02 02:15,0.15318,0.01206,0.00804,0.06575,0.98862,0.83544,0.00813,0.07870
delta,2017-06-02 02:30,0.16483,0.01297,0.00803,0.06474,0.98735,0.82252,0.00813,0.07870
delta,2017-06-02 02:45,0.17577,0.01383,0.00802,0.06378,0.98615,0.81038,0.00813,0.07870
delta,2017-06-02 03:00,0.18597,0.01464,0.00801,0.06289,0.98503,0.79906,0.00813,0.07870
delta,2017-06-02 03:15,0.19536,0.01537,0.00800,0.06207,0.98398,0.78862,0.00813,0.07870
delta,2017-06-02 03:30,0.20393,0.01605,0.00799,0.06132,0.98302,0.77909,0.00813,0.07870
delta,2017-06-02 03:45,0.21164,0.01666,0.00799,0.06064,0.98215,0.77051,0.00813,0.07870
delta,2017-06-02 04:00,0.21844,0.01719,0.00798,0.06005,0.98137,0.76293,0.00813,0.07870
delta,2017-06-02 04:15,0.22430,0.01765,0.00797,0.05953,0.98068,0.75638,0.00813,0.07870
delta,2017-06-02 04:30,0.22920,0.01804,0.00797,0.05910,0.98008,0.75088,0.00813,0.07870
delta,2017-06-02 04:45,0.23314,0.01835,0.00797,0.05875,0.97959,0.74645,0.00813,0.07870
delta,2017-06-02 05:00,0.23607,0.01858,0.00796,0.05849,0.97919,0.74312,0.00813,0.07870
delta,2017-06-02 05:15,0.23800,0.01873,0.00796,0.05831,0.97890,0.74090,0.00813,0.07870
delta,2017-06-02 05:30,0.23891,0.01880,0.00796,0.05822,0.97870,0.73979,0.00813,0.07870
delta,2017-06-02 05:45,0.23880,0.01879,0.00796,0.05823,0.97861,0.73981,0.00813,0.07870
delta,2017-06-02 06:00,0.23767,0.01870,0.00796,0.05832,0.97862,0.74095,0.00813,0.07870
delta,2017-06-02 06:15,0.23552,0.01854,0.00796,0.05849,0.97873,0.74321,0.00813,0.07870
delta,2017-06-02 06:30,0.23238,0.01829,0.00796,0.05876,0.97895,0.74657,0.00813,0.07870
delta,2017-06-02 06:45,0.22823,0.01796,0.00796,0.05911,0.97926,0.75103,0.00813,0.07870
delta,2017-06-02 07:00,0.22312,0.01756,0.00797,0.05954,0.97967,0.75655,0.00813,0.07870
delta,2017-06-02 07:15,0.21704,0.01708,0.00797,0.06006,0.98017,0.76313,0.00813,0.07870
delta,2017-06-02 07:30,0.21004,0.01653,0.00798,0.06066,0.98077,0.77073,0.00813,0.07870
delta,2017-06-02 07:45,0.20215,0.01591,0.00798,0.06133,0.98146,0.77931,0.00813,0.07870
delta,2017-06-02 08:00,0.19338,0.01522,0.00799,0.06209,0.98223,0.78885,0.00813,0.07870
delta,2017-06-02 08:15,0.18380,0.01447,0.00799,0.06291,0.98309,0.79929,0.00813,0.07870
delta,2017-06-02 08:30,0.17343,0.01365,0.00800,0.06380,0.98403,0.81060,0.00813,0.07870
delta,2017-06-02 08:45,0.16232,0.01277,0.00801,0.06475,0.98504,0.82272,0.00813,0.07870
delta,2017-06-02 09:00,0.15051,0.01185,0.00802,0.06577,0.98612,0.83561,0.00813,0.07870
delta,2017-06-02 09:15,0.13806,0.01087,0.00803,0.06684,0.98726,0.84920,0.00813,0.07870
delta,2017-06-02 09:30,0.12501,0.00984,0.00804,0.06796,0.98846,0.86345,0.00813,0.07870
delta,2017-06-02 09:45,0.11144,0.00877,0.00805,0.06912,0.98972,0.87828,0.00813,0.07870
delta,2017-06-02 10:00,0.09739,0.00766,0.00806,0.07033,0.99102,0.89363,0.00813,0.07870
delta,2017-06-02 10:15,0.08292,0.00653,0.00807,0.07158,0.99237,0.90945,0.00813,0.07870
delta,2017-06-02 10:30,0.06810,0.00536,0.00808,0.07285,0.99375,0.92565,0.00813,0.07870
delta,2017-06-02 10:45,0.05299,0.00417,0.00809,0.07415,0.99516,0.94217,0.00813,0.07870
delta,2017-06-02 11:00,0.03765,0.00296,0.00810,0.07547,0.99659,0.95894,0.00813,0.07870
delta,2017-06-02 11:15,0.02215,0.00174,0.00812,0.07681,0.99804,0.97589,0.00813,0.07870
delta,2017-06-02 11:30,0.00656,0.00052,0.00813,0.07815,0.99950,0.99294,0.00813,0.07870
delta,2017-06-02 11:45,-0.00907,-0.00071,0.00814,0.07949,1.00096,1.01003,0.00813,0.07870
delta,2017-06-02 12:00,-0.02465,-0.00194,0.00815,0.08083,1.00242,1.02707,0.00813,0.07870
delta,2017-06-02 12:15,-0.04013,-0.00316,0.00816,0.08217,1.00386,1.04399,0.00813,0.07870
delta,2017-06-02 12:30,-0.05544,-0.00436,0.00817,0.08348,1.00529,1.06073,0.00813,0.07870
delta,2017-06-02 12:45,-0.07050,-0.00555,0.00819,0.08478,1.00670,1.07720,0.00813,0.07870
delta,2017-06-02 13:00,-0.08528,-0.00671,0.00820,0.08605,1.00807,1.09335,0.00813,0.07870
delta,2017-06-02 13:15,-0.09968,-0.00784,0.00821,0.08729,1.00941,1.10909,0.00813,0.07870
delta,2017-06-02 13:30,-0.11365,-0.00894,0.00822,0.08849,1.01071,1.12436,0.00813,0.07870
delta,2017-06-02 13:45,-0.12714,-0.01001,0.00823,0.08965,1.01196,1.13910,0.00813,0.07870
delta,2017-06-02 14:00,-0.14009,-0.01103,0.00824,0.09076,1.01315,1.15324,0.00813,0.07870
delta,2017-06-02 14:15,-0.15244,-0.01200,0.00825,0.09183,1.01428,1.16672,0.00813,0.07870
delta,2017-06-02 14:30,-0.16414,-0.01292,0.00826,0.09283,1.01535,1.17949,0.00813,0.07870
delta,2017-06-02 14:45,-0.17513,-0.01378,0.00826,0.09377,1.01635,1.19148,0.00813,0.07870
delta,2017-06-02 15:00,-0.18538,-0.01459,0.00827,0.09465,1.01727,1.20265,0.00813,0.07870
delta,2017-06-02 15:15,-0.19483,-0.01533,0.00828,0.09546,1.01812,1.21295,0.00813,0.07870
delta,2017-06-02 15:30,-0.20345,-0.01601,0.00829,0.09620,1.01888,1.22233,0.00813,0.07870
delta,2017-06-02 15:45,-0.21120,-0.01662,0.00829,0.09686,1.01955,1.23075,0.00813,0.07870
delta,2017-06-02 16:00,-0.21805,-0.01716,0.00830,0.09745,1.02013,1.23818,0.00813,0.07870
delta,2017-06-02 16:15,-0.22397,-0.01763,0.00830,0.09795,1.02062,1.24459,0.00813,0.07870
delta,2017-06-02 16:30,-0.22892,-0.01802,0.00830,0.09837,1.02102,1.24994,0.00813,0.07870
delta,2017-06-02 16:45,-0.23291,-0.01833,0.00831,0.09871,1.02131,1.25422,0.00813,0.07870
delta,2017-06-02 17:00,-0.23589,-0.01856,0.00831,0.09896,1.02151,1.25740,0.00813,0.07870
delta,2017-06-02 17:15,-0.23788,-0.01872,0.00831,0.09913,1.02160,1.25948,0.00813,0.07870
delta,2017-06-02 17:30,-0.23883,-0.01880,0.00831,0.09920,1.02160,1.26043,0.00813,0.07870
delta,2017-06-02 17:45,-0.23877,-0.01879,0.00831,0.09919,1.02149,1.26026,0.00813,0.07870
delta,2017-06-02 18:00,-0.23770,-0.01871,0.00830,0.09909,1.02128,1.25898,0.00813,0.07870
delta,2017-06-02 18:15,-0.23560,-0.01854,0.00830,0.09890,1.02097,1.25657,0.00813,0.07870
delta,2017-06-02 18:30,-0.23251,-0.01830,0.00830,0.09862,1.02055,1.25306,0.00813,0.07870
delta,2017-06-02 18:45,-0.22841,-0.01798,0.00829,0.09826,1.02004,1.24845,0.00813,0.07870
delta,2017-06-02 19:00,-0.22335,-0.01758,0.00829,0.09781,1.01943,1.24278,0.00813,0.07870
delta,2017-06-02 19:15,-0.21732,-0.01710,0.00828,0.09728,1.01873,1.23605,0.00813,0.07870
delta,2017-06-02 19:30,-0.21037,-0.01656,0.00828,0.09667,1.01793,1.22830,0.00813,0.07870
delta,2017-06-02 19:45,-0.20253,-0.01594,0.00827,0.09598,1.01704,1.21957,0.00813,0.07870
delta,2017-06-02 20:00,-0.19382,-0.01525,0.00826,0.09522,1.01607,1.20989,0.00813,0.07870
delta,2017-06-02 20:15,-0.18428,-0.01450,0.00825,0.09439,1.01501,1.19929,0.00813,0.07870
delta,2017-06-02 20:30,-0.17397,-0.01369,0.00824,0.09349,1.01387,1.18784,0.00813,0.07870
delta,2017-06-02 20:45,-0.16290,-0.01282,0.00823,0.09252,1.01266,1.17556,0.00813,0.07870
delta,2017-06-02 21:00,-0.15114,-0.01189,0.00822,0.09150,1.01139,1.16253,0.00813,0.07870
delta,2017-06-02 21:15,-0.13874,-0.01092,0.00821,0.09041,1.01004,1.14878,0.00813,0.07870
delta,2017-06-02 21:30,-0.12575,-0.00990,0.00820,0.08928,1.00864,1.13439,0.00813,0.07870
delta,2017-06-02 21:45,-0.11223,-0.00883,0.00819,0.08810,1.00718,1.11941,0.00813,0.07870
delta,2017-06-02 22:00,-0.09823,-0.00773,0.00818,0.08688,1.00568,1.10391,0.00813,0.07870
delta,2017-06-02 22:15,-0.08382,-0.00660,0.00817,0.08563,1.00413,1.08795,0.00813,0.07870
delta,2017-06-02 22:30,-0.06904,-0.00543,0.00815,0.08434,1.00255,1.07159,0.00813,0.07870
delta,2017-06-02 22:45,-0.05398,-0.00425,0.00814,0.08303,1.00094,1.05492,0.00813,0.07870
delta,2017-06-02 23:00,-0.03869,-0.00304,0.00813,0.08169,0.99931,1.03800,0.00813,0.07870
delta,2017-06-02 23:15,-0.02324,-0.00183,0.00811,0.08035,0.99766,1.02090,0.00813,0.07870
delta,2017-06-02 23:30,-0.00770,-0.00061,0.00810,0.07899,0.99600,1.00370,0.00813,0.07870
delta,2017-06-02 23:45,0.00788,0.00062,0.00809,0.07764,0.99434,0.98646,0.00813,0.07870
delta,2017-06-03 00:00,0.02599,0.00203,0.00807,0.07629,1.00231,0.97632,0.00805,0.07814
delta,2017-06-03 00:15,0.04153,0.00325,0.00806,0.07494,1.00065,0.95912,0.00805,0.07814
delta,2017-06-03 00:30,0.05689,0.00445,0.00805,0.07361,0.99900,0.94211,0.00805,0.07814
delta,2017-06-03 00:45,0.07202,0.00563,0.00803,0.07230,0.99738,0.92536,0.00805,0.07814
delta,2017-06-03 01:00,0.08684,0.00679,0.00802,0.07102,0.99579,0.90895,0.00805,0.07814
delta,2017-06-03 01:15,0.10129,0.00791,0.00801,0.06977,0.99423,0.89294,0.00805,0.07814
delta,2017-06-03 01:30,0.11532,0.00901,0.00800,0.06856,0.99272,0.87740,0.00805,0.07814
delta,2017-06-03 01:45,0.12885,0.01007,0.00798,0.06738,0.99126,0.86241,0.00805,0.07814
delta,2017-06-03 02:00,0.14185,0.01108,0.00797,0.06626,0.98986,0.84801,0.00805,0.07814
delta,2017-06-03 02:15,0.15423,0.01205,0.00796,0.06519,0.98851,0.83428,0.00805,0.07814
delta,2017-06-03 02:30,0.16596,0.01297,0.00795,0.06417,0.98723,0.82127,0.00805,0.07814
delta,2017-06-03 02:45,0.17698,0.01383,0.00794,0.06321,0.98602,0.80904,0.00805,0.07814
delta,2017-06-03 03:00,0.18725,0.01463,0.00793,0.06232,0.98488,0.79763,0.00805,0.07814
delta,2017-06-03 03:15,0.19672,0.01537,0.00792,0.06150,0.98383,0.78711,0.00805,0.07814
delta,2017-06-03 03:30,0.20535,0.01605,0.00792,0.06075,0.98286,0.77751,0.00805,0.07814
delta,2017-06-03 03:45,0.21311,0.01665,0.00791,0.06008,0.98198,0.76887,0.00805,0.07814
delta,2017-06-03 04:00,0.21996,0.01719,0.00790,0.05948,0.98119,0.76123,0.00805,0.07814
delta,2017-06-03 04:15,0.22587,0.01765,0.00790,0.05896,0.98049,0.75462,0.00805,0.07814
delta,2017-06-03 04:30,0.23081,0.01804,0.00789,0.05853,0.97989,0.74908,0.00805,0.07814
delta,2017-06-03 04:45,0.23477,0.01834,0.00789,0.05818,0.97939,0.74462,0.00805,0.07814
delta,2017-06-03 05:00,0.23773,0.01858,0.00788,0.05792,0.97899,0.74126,0.00805,0.07814
delta,2017-06-03 05:15,0.23967,0.01873,0.00788,0.05774,0.97869,0.73902,0.00805,0.07814
delta,2017-06-03 05:30,0.24060,0.01880,0.00788,0.05766,0.97850,0.73790,0.00805,0.07814
delta,2017-06-03 05:45,0.24048,0.01879,0.00788,0.05766,0.97840,0.73792,0.00805,0.07814
delta,2017-06-03 06:00,0.23935,0.01870,0.00788,0.05775,0.97841,0.73906,0.00805,0.07814
delta,2017-06-03 06:15,0.23720,0.01853,0.00788,0.05792,0.97853,0.74133,0.00805,0.07814
delta,2017-06-03 06:30,0.23402,0.01829,0.00788,0.05819,0.97874,0.74472,0.00805,0.07814
delta,2017-06-03 06:45,0.22986,0.01796,0.00788,0.05854,0.97906,0.74920,0.00805,0.07814
delta,2017-06-03 07:00,0.22470,0.01756,0.00789,0.05897,0.97947,0.75477,0.00805,0.07814
delta,2017-06-03 07:15,0.21859,0.01708,0.00789,0.05949,0.97998,0.76139,0.00805,0.07814
delta,2017-06-03 07:30,0.21154,0.01653,0.00790,0.06009,0.98058,0.76904,0.00805,0.07814
delta,2017-06-03 07:45,0.20360,0.01591,0.00790,0.06076,0.98128,0.77768,0.00805,0.07814
delta,2017-06-03 08:00,0.19477,0.01522,0.00791,0.06152,0.98206,0.78729,0.00805,0.07814
delta,2017-06-03 08:15,0.18512,0.01447,0.00792,0.06234,0.98292,0.79780,0.00805,0.07814
delta,2017-06-03 08:30,0.17468,0.01365,0.00792,0.06323,0.98387,0.80919,0.00805,0.07814
delta,2017-06-03 08:45,0.16349,0.01278,0.00793,0.06418,0.98489,0.82140,0.00805,0.07814
delta,2017-06-03 09:00,0.15160,0.01185,0.00794,0.06519,0.98598,0.83438,0.00805,0.07814
delta,2017-06-03 09:15,0.13906,0.01087,0.00795,0.06626,0.98713,0.84807,0.00805,0.07814
delta,2017-06-03 09:30,0.12594,0.00984,0.00796,0.06739,0.98835,0.86241,0.00805,0.07814
delta,2017-06-03 09:45,0.11226,0.00877,0.00797,0.06855,0.98961,0.87735,0.00805,0.07814
delta,2017-06-03 10:00,0.09811,0.00767,0.00798,0.06976,0.99093,0.89282,0.00805,0.07814
delta,2017-06-03 10:15,0.08355,0.00653,0.00799,0.07101,0.99229,0.90874,0.00805,0.07814
delta,2017-06-03 10:30,0.06862,0.00536,0.00800,0.07228,0.99368,0.92506,0.00805,0.07814
delta,2017-06-03 10:45,0.05341,0.00417,0.00801,0.07358,0.99511,0.94170,0.00805,0.07814
delta,2017-06-03 11:00,0.03795,0.00297,0.00803,0.07490,0.99655,0.95860,0.00805,0.07814
delta,2017-06-03 11:15,0.02235,0.00175,0.00804,0.07623,0.99802,0.97567,0.00805,0.07814
delta,2017-06-03 11:30,0.00665,0.00052,0.00805,0.07758,0.99949,0.99284,0.00805,0.07814
delta,2017-06-03 11:45,-0.00909,-0.00071,0.00806,0.07892,1.00096,1.01005,0.00805,0.07814
delta,2017-06-03 12:00,-0.02479,-0.00194,0.00807,0.08026,1.00243,1.02722,0.00805,0.07814
delta,2017-06-03 12:15,-0.04036,-0.00315,0.00809,0.08159,1.00390,1.04426,0.00805,0.07814
delta,2017-06-03 12:30,-0.05578,-0.00436,0.00810,0.08291,1.00534,1.06112,0.00805,0.07814
delta,2017-06-03 12:45,-0.07096,-0.00554,0.00811,0.08421,1.00676,1.07772,0.00805,0.07814
delta,2017-06-03 13:00,-0.08583,-0.00671,0.00812,0.08548,1.00815,1.09398,0.00805,0.07814
delta,2017-06-03 13:15,-0.10034,-0.00784,0.00813,0.08672,1.00950,1.10984,0.00805,0.07814
delta,2017-06-03 13:30,-0.11441,-0.00894,0.00814,0.08792,1.01081,1.12522,0.00805,0.07814
delta,2017-06-03 13:45,-0.12800,-0.01000,0.00815,0.08908,1.01207,1.14007,0.00805,0.07814
delta,2017-06-03 14:00,-0.14104,-0.01102,0.00816,0.09019,1.01327,1.15431,0.00805,0.07814
delta,2017-06-03 14:15,-0.15348,-0.01199,0.00817,0.09125,1.01442,1.16790,0.00805,0.07814
delta,2017-06-03 14:30,-0.16526,-0.01291,0.00818,0.09226,1.01550,1.18076,0.00805,0.07814
delta,2017-06-03 14:45,-0.17634,-0.01378,0.00819,0.09320,1.01650,1.19284,0.00805,0.07814
delta,2017-06-03 15:00,-0.18665,-0.01458,0.00819,0.09408,1.01744,1.20409,0.00805,0.07814
delta,2017-06-03 15:15,-0.19618,-0.01533,0.00820,0.09489,1.01829,1.21447,0.00805,0.07814
delta,2017-06-03 15:30,-0.20486,-0.01601,0.00821,0.09563,1.01906,1.22392,0.00805,0.07814
delta,2017-06-03 15:45,-0.21267,-0.01662,0.00821,0.09629,1.01974,1.23241,0.00805,0.07814
delta,2017-06-03 16:00,-0.21956,-0.01716,0.00822,0.09688,1.02033,1.23989,0.00805,0.07814
delta,2017-06-03 16:15,-0.22553,-0.01762,0.00822,0.09738,1.02082,1.24635,0.00805,0.07814
delta,2017-06-03 16:30,-0.23053,-0.01801,0.00822,0.09781,1.02122,1.25175,0.00805,0.07814
delta,2017-06-03 16:45,-0.23454,-0.01833,0.00823,0.09814,1.02152,1.25606,0.00805,0.07814
delta,2017-06-03 17:00,-0.23755,-0.01856,0.00823,0.09839,1.02172,1.25927,0.00805,0.07814
delta,2017-06-03 17:15,-0.23955,-0.01872,0.00823,0.09856,1.02181,1.26136,0.00805,0.07814
delta,2017-06-03 17:30,-0.24051,-0.01879,0.00823,0.09863,1.02181,1.26232,0.00805,0.07814
delta,2017-06-03 17:45,-0.24046,-0.01879,0.00823,0.09862,1.02170,1.26216,0.00805,0.07814
delta,2017-06-03 18:00,-0.23937,-0.01870,0.00823,0.09852,1.02149,1.26086,0.00805,0.07814
delta,2017-06-03 18:15,-0.23727,-0.01854,0.00822,0.09833,1.02117,1.25844,0.00805,0.07814
delta,2017-06-03 18:30,-0.23416,-0.01830,0.00822,0.09805,1.02075,1.25491,0.00805,0.07814
delta,2017-06-03 18:45,-0.23003,-0.01797,0.00822,0.09769,1.02024,1.25027,0.00805,0.07814
delta,2017-06-03 19:00,-0.22494,-0.01758,0.00821,0.09724,1.01962,1.24456,0.00805,0.07814
delta,2017-06-03 19:15,-0.21888,-0.01710,0.00821,0.09672,1.01891,1.23779,0.00805,0.07814
delta,2017-06-03 19:30,-0.21188,-0.01656,0.00820,0.09611,1.01811,1.22999,0.00805,0.07814
delta,2017-06-03 19:45,-0.20398,-0.01594,0.00819,0.09542,1.01721,1.22119,0.00805,0.07814
delta,2017-06-03 20:00,-0.19521,-0.01525,0.00818,0.09466,1.01623,1.21144,0.00805,0.07814
delta,2017-06-03 20:15,-0.18561,-0.01450,0.00818,0.09382,1.01516,1.20077,0.00805,0.07814
delta,2017-06-03 20:30,-0.17522,-0.01369,0.00817,0.09292,1.01401,1.18923,0.00805,0.07814
delta,2017-06-03 20:45,-0.16408,-0.01282,0.00816,0.09196,1.01279,1.17687,0.00805,0.07814
delta,2017-06-03 21:00,-0.15225,-0.01190,0.00815,0.09093,1.01150,1.16375,0.00805,0.07814
delta,2017-06-03 21:15,-0.13977,-0.01092,0.00814,0.08985,1.01014,1.14991,0.00805,0.07814
delta,2017-06-03 21:30,-0.12668,-0.00990,0.00812,0.08872,1.00873,1.13541,0.00805,0.07814
delta,2017-06-03 21:45,-0.11306,-0.00883,0.00811,0.08754,1.00726,1.12032,0.00805,0.07814
delta,2017-06-03 22:00,-0.09897,-0.00773,0.00810,0.08632,1.00574,1.10471,0.00805,0.07814
delta,2017-06-03 22:15,-0.08445,-0.00660,0.00809,0.08506,1.00418,1.08863,0.00805,0.07814
delta,2017-06-03 22:30,-0.06958,-0.00544,0.00807,0.08377,1.00258,1.07216,0.00805,0.07814
delta,2017-06-03 22:45,-0.05441,-0.00425,0.00806,0.08246,1.00096,1.05537,0.00805,0.07814
delta,2017-06-03 23:00,-0.03901,-0.00305,0.00805,0.08113,0.99931,1.03832,0.00805,0.07814
delta,2017-06-03 23:15,-0.02346,-0.00183,0.00803,0.07978,0.99764,1.02110,0.00805,0.07814
delta,2017-06-03 23:30,-0.00780,-0.00061,0.00802,0.07843,0.99597,1.00377,0.00805,0.07814
delta,2017-06-03 23:45,0.00788,0.00062,0.00801,0.07707,0.99429,0.98641,0.00805,0.07814
delta,2017-06-04 00:00,0.02614,0.00203,0.00799,0.07572,1.00233,0.97619,0.00798,0.07757
delta,2017-06-04 00:15,0.04179,0.00324,0.00798,0.07438,1.00065,0.95886,0.00798,0.07757
delta,2017-06-04 00:30,0.05726,0.00444,0.00797,0.07305,0.99899,0.94173,0.00798,0.07757
delta,2017-06-04 00:45,0.07249,0.00562,0.00795,0.07174,0.99735,0.92486,0.00798,0.07757
delta,2017-06-04 01:00,0.08743,0.00678,0.00794,0.07046,0.99575,0.90832,0.00798,0.07757
delta,2017-06-04 01:15,0.10198,0.00791,0.00793,0.06921,0.99418,0.89220,0.00798,0.07757
delta,2017-06-04 01:30,0.11610,0.00901,0.00792,0.06799,0.99265,0.87655,0.00798,0.07757
delta,2017-06-04 01:45,0.12974,0.01006,0.00791,0.06682,0.99118,0.86144,0.00798,0.07757
delta,2017-06-04 02:00,0.14283,0.01108,0.00789,0.06570,0.98976,0.84693,0.00798,0.07757
delta,2017-06-04 02:15,0.15530,0.01205,0.00788,0.06462,0.98840,0.83310,0.00798,0.07757
delta,2017-06-04 02:30,0.16711,0.01296,0.00787,0.06361,0.98710,0.81999,0.00798,0.07757
delta,2017-06-04 02:45,0.17821,0.01382,0.00786,0.06265,0.98588,0.80767,0.00798,0.07757
delta,2017-06-04 03:00,0.18856,0.01463,0.00785,0.06176,0.98474,0.79618,0.00798,0.07757
delta,2017-06-04 03:15,0.19809,0.01537,0.00785,0.06094,0.98367,0.78558,0.00798,0.07757
delta,2017-06-04 03:30,0.20679,0.01604,0.00784,0.06019,0.98269,0.77590,0.00798,0.07757
delta,2017-06-04 03:45,0.21460,0.01665,0.00783,0.05951,0.98180,0.76720,0.00798,0.07757
delta,2017-06-04 04:00,0.22150,0.01718,0.00782,0.05891,0.98100,0.75950,0.00798,0.07757
delta,2017-06-04 04:15,0.22746,0.01764,0.00782,0.05840,0.98030,0.75284,0.00798,0.07757
delta,2017-06-04 04:30,0.23244,0.01803,0.00781,0.05796,0.97969,0.74725,0.00798,0.07757
delta,2017-06-04 04:45,0.23643,0.01834,0.00781,0.05761,0.97919,0.74276,0.00798,0.07757
delta,2017-06-04 05:00,0.23941,0.01857,0.00781,0.05735,0.97878,0.73937,0.00798,0.07757
delta,2017-06-04 05:15,0.24137,0.01872,0.00780,0.05718,0.97848,0.73711,0.00798,0.07757
delta,2017-06-04 05:30,0.24230,0.01880,0.00780,0.05709,0.97828,0.73598,0.00798,0.07757
delta,2017-06-04 05:45,0.24219,0.01879,0.00780,0.05709,0.97819,0.73600,0.00798,0.07757
delta,2017-06-04 06:00,0.24105,0.01870,0.00780,0.05718,0.97820,0.73715,0.00798,0.07757
delta,2017-06-04 06:15,0.23888,0.01853,0.00780,0.05736,0.97831,0.73943,0.00798,0.07757
delta,2017-06-04 06:30,0.23569,0.01828,0.00780,0.05762,0.97853,0.74284,0.00798,0.07757
delta,2017-06-04 06:45,0.23150,0.01796,0.00781,0.05797,0.97885,0.74735,0.00798,0.07757
delta,2017-06-04 07:00,0.22630,0.01755,0.00781,0.05841,0.97926,0.75296,0.00798,0.07757
delta,2017-06-04 07:15,0.22016,0.01708,0.00781,0.05892,0.97978,0.75962,0.00798,0.07757
delta,2017-06-04 07:30,0.21306,0.01653,0.00782,0.05952,0.98039,0.76733,0.00798,0.07757
delta,2017-06-04 07:45,0.20506,0.01591,0.00782,0.06020,0.98109,0.77603,0.00798,0.07757
delta,2017-06-04 08:00,0.19618,0.01522,0.00783,0.06095,0.98188,0.78570,0.00798,0.07757
delta,2017-06-04 08:15,0.18646,0.01446,0.00784,0.06177,0.98275,0.79629,0.00798,0.07757
delta,2017-06-04 08:30,0.17595,0.01365,0.00785,0.06266,0.98371,0.80776,0.00798,0.07757
delta,2017-06-04 08:45,0.16467,0.01277,0.00785,0.06361,0.98473,0.82006,0.00798,0.07757
delta,2017-06-04 09:00,0.15270,0.01184,0.00786,0.06462,0.98583,0.83313,0.00798,0.07757
delta,2017-06-04 09:15,0.14008,0.01087,0.00787,0.06569,0.98700,0.84692,0.00798,0.07757
delta,2017-06-04 09:30,0.12686,0.00984,0.00788,0.06681,0.98823,0.86137,0.00798,0.07757
delta,2017-06-04 09:45,0.11310,0.00877,0.00789,0.06798,0.98951,0.87641,0.00798,0.07757
delta,2017-06-04 10:00,0.09885,0.00767,0.00790,0.06919,0.99084,0.89199,0.00798,0.07757
delta,2017-06-04 10:15,0.08418,0.00653,0.00791,0.07043,0.99221,0.90803,0.00798,0.07757
delta,2017-06-04 10:30,0.06915,0.00536,0.00792,0.07171,0.99362,0.92447,0.00798,0.07757
delta,2017-06-04 10:45,0.05382,0.00417,0.00794,0.07301,0.99505,0.94123,0.00798,0.07757
delta,2017-06-04 11:00,0.03826,0.00297,0.00795,0.07433,0.99651,0.95825,0.00798,0.07757
delta,2017-06-04 11:15,0.02255,0.00175,0.00796,0.07566,0.99799,0.97544,0.00798,0.07757
delta,2017-06-04 11:30,0.00674,0.00052,0.00797,0.07701,0.99948,0.99274,0.00798,0.07757
delta,2017-06-04 11:45,-0.00911,-0.00071,0.00798,0.07835,1.00097,1.01008,0.00798,0.07757
delta,2017-06-04 12:00,-0.02492,-0.00193,0.00800,0.07969,1.00245,1.02737,0.00798,0.07757
delta,2017-06-04 12:15,-0.04061,-0.00315,0.00801,0.08102,1.00393,1.04454,0.00798,0.07757
delta,2017-06-04 12:30,-0.05613,-0.00435,0.00802,0.08234,1.00539,1.06152,0.00798,0.07757
