CustomerID,datetime,NormDelta,AbsDelta,Leaders,Others,NormLeaders,NormOthers,DailyAvgLeaders,DailyAvgOthers
delta,2017-08-27 05:00,0.03674,0.05127,1.31944,1.05312,0.79147,0.75473,1.66707,1.39535
delta,2017-08-27 05:15,0.03700,0.05163,1.31628,1.05011,0.78958,0.75258,1.66707,1.39535
delta,2017-08-27 05:30,0.03710,0.05177,1.31461,1.04856,0.78857,0.75147,1.66707,1.39535
delta,2017-08-27 05:45,0.03707,0.05173,1.31445,1.04848,0.78848,0.75141,1.66707,1.39535
delta,2017-08-27 06:00,0.03687,0.05145,1.31578,1.04987,0.78928,0.75241,1.66707,1.39535
delta,2017-08-27 06:15,0.03653,0.05097,1.31862,1.05272,0.79098,0.75445,1.66707,1.39535
delta,2017-08-27 06:30,0.03603,0.05027,1.32294,1.05703,0.79357,0.75754,1.66707,1.39535
delta,2017-08-27 06:45,0.03538,0.04937,1.32873,1.06278,0.79704,0.76166,1.66707,1.39535
delta,2017-08-27 07:00,0.03460,0.04828,1.33596,1.06993,0.80138,0.76678,1.66707,1.39535
delta,2017-08-27 07:15,0.03367,0.04698,1.34460,1.07847,0.80657,0.77290,1.66707,1.39535
delta,2017-08-27 07:30,0.03260,0.04549,1.35462,1.08835,0.81258,0.77998,1.66707,1.39535
delta,2017-08-27 07:45,0.03139,0.04380,1.36598,1.09953,0.81939,0.78800,1.66707,1.39535
delta,2017-08-27 08:00,0.03005,0.04193,1.37862,1.11198,0.82697,0.79692,1.66707,1.39535
delta,2017-08-27 08:15,0.02859,0.03989,1.39248,1.12562,0.83529,0.80670,1.66707,1.39535
delta,2017-08-27 08:30,0.02701,0.03769,1.40753,1.14041,0.84431,0.81730,1.66707,1.39535
delta,2017-08-27 08:45,0.02532,0.03533,1.42367,1.15629,0.85399,0.82867,1.66707,1.39535
delta,2017-08-27 09:00,0.02352,0.03282,1.44086,1.17318,0.86430,0.84078,1.66707,1.39535
delta,2017-08-27 09:15,0.02163,0.03018,1.45901,1.19101,0.87519,0.85356,1.66707,1.39535
delta,2017-08-27 09:30,0.01965,0.02742,1.47805,1.20971,0.88661,0.86696,1.66707,1.39535
delta,2017-08-27 09:45,0.01759,0.02454,1.49790,1.22921,0.89852,0.88093,1.66707,1.39535
delta,2017-08-27 10:00,0.01545,0.02156,1.51847,1.24940,0.91086,0.89541,1.66707,1.39535
delta,2017-08-27 10:15,0.01325,0.01849,1.53967,1.27022,0.92358,0.91033,1.66707,1.39535
delta,2017-08-27 10:30,0.01099,0.01533,1.56142,1.29157,0.93662,0.92563,1.66707,1.39535
delta,2017-08-27 10:45,0.00870,0.01214,1.58362,1.31336,0.94994,0.94124,1.66707,1.39535
delta,2017-08-27 11:00,0.00636,0.00887,1.60617,1.33550,0.96347,0.95711,1.66707,1.39535
delta,2017-08-27 11:15,0.00399,0.00557,1.62899,1.35789,0.97715,0.97316,1.66707,1.39535
delta,2017-08-27 11:30,0.00162,0.00226,1.65197,1.38045,0.99094,0.98932,1.66707,1.39535
delta,2017-08-27 11:45,-0.00077,-0.00107,1.67501,1.40306,1.00476,1.00553,1.66707,1.39535
delta,2017-08-27 12:00,-0.00315,-0.00440,1.69801,1.42564,1.01856,1.02171,1.66707,1.39535
delta,2017-08-27 12:15,-0.00552,-0.00770,1.72089,1.44809,1.03228,1.03780,1.66707,1.39535
delta,2017-08-27 12:30,-0.00787,-0.01098,1.74353,1.47032,1.04586,1.05373,1.66707,1.39535
delta,2017-08-27 12:45,-0.01018,-0.01420,1.76585,1.49223,1.05925,1.06943,1.66707,1.39535
delta,2017-08-27 13:00,-0.01246,-0.01739,1.78775,1.51372,1.07238,1.08484,1.66707,1.39535
delta,2017-08-27 13:15,-0.01467,-0.02047,1.80913,1.53471,1.08521,1.09988,1.66707,1.39535
delta,2017-08-27 13:30,-0.01683,-0.02348,1.82990,1.55511,1.09767,1.11450,1.66707,1.39535
delta,2017-08-27 13:45,-0.01892,-0.02640,1.84998,1.57483,1.10971,1.12863,1.66707,1.39535
delta,2017-08-27 14:00,-0.02092,-0.02919,1.86927,1.59378,1.12129,1.14221,1.66707,1.39535
delta,2017-08-27 14:15,-0.02284,-0.03187,1.88771,1.61189,1.13235,1.15519,1.66707,1.39535
delta,2017-08-27 14:30,-0.02467,-0.03442,1.90520,1.62908,1.14284,1.16751,1.66707,1.39535
delta,2017-08-27 14:45,-0.02639,-0.03682,1.92167,1.64527,1.15272,1.17911,1.66707,1.39535
delta,2017-08-27 15:00,-0.02801,-0.03908,1.93706,1.66040,1.16195,1.18996,1.66707,1.39535
delta,2017-08-27 15:15,-0.02950,-0.04116,1.95130,1.67441,1.17049,1.19999,1.66707,1.39535
delta,2017-08-27 15:30,-0.03088,-0.04309,1.96432,1.68722,1.17830,1.20918,1.66707,1.39535
delta,2017-08-27 15:45,-0.03212,-0.04482,1.97607,1.69880,1.18535,1.21747,1.66707,1.39535
delta,2017-08-27 16:00,-0.03324,-0.04638,1.98650,1.70909,1.19161,1.22485,1.66707,1.39535
delta,2017-08-27 16:15,-0.03421,-0.04773,1.99557,1.71804,1.19705,1.23126,1.66707,1.39535
delta,2017-08-27 16:30,-0.03505,-0.04891,2.00324,1.72562,1.20165,1.23670,1.66707,1.39535
delta,2017-08-27 16:45,-0.03574,-0.04987,2.00948,1.73180,1.20539,1.24113,1.66707,1.39535
delta,2017-08-27 17:00,-0.03627,-0.05061,2.01425,1.73655,1.20826,1.24453,1.66707,1.39535
delta,2017-08-27 17:15,-0.03667,-0.05117,2.01754,1.73986,1.21023,1.24690,1.66707,1.39535
delta,2017-08-27 17:30,-0.03691,-0.05150,2.01934,1.74170,1.21131,1.24822,1.66707,1.39535
delta,2017-08-27 17:45,-0.03699,-0.05161,2.01964,1.74207,1.21149,1.24848,1.66707,1.39535
delta,2017-08-27 18:00,-0.03694,-0.05154,2.01843,1.74097,1.21076,1.24770,1.66707,1.39535
delta,2017-08-27 18:15,-0.03672,-0.05124,2.01572,1.73841,1.20914,1.24586,1.66707,1.39535
delta,2017-08-27 18:30,-0.03636,-0.05073,2.01153,1.73439,1.20662,1.24298,1.66707,1.39535
delta,2017-08-27 18:45,-0.03585,-0.05002,2.00587,1.72894,1.20323,1.23908,1.66707,1.39535
delta,2017-08-27 19:00,-0.03519,-0.04910,1.99877,1.72208,1.19897,1.23416,1.66707,1.39535
delta,2017-08-27 19:15,-0.03439,-0.04799,1.99026,1.71384,1.19386,1.22825,1.66707,1.39535
delta,2017-08-27 19:30,-0.03345,-0.04667,1.98037,1.70425,1.18793,1.22138,1.66707,1.39535
delta,2017-08-27 19:45,-0.03237,-0.04517,1.96914,1.69336,1.18120,1.21357,1.66707,1.39535
delta,2017-08-27 20:00,-0.03118,-0.04351,1.95663,1.68121,1.17369,1.20487,1.66707,1.39535
delta,2017-08-27 20:15,-0.02985,-0.04165,1.94289,1.66785,1.16545,1.19530,1.66707,1.39535
delta,2017-08-27 20:30,-0.02840,-0.03963,1.92798,1.65336,1.15651,1.18491,1.66707,1.39535
delta,2017-08-27 20:45,-0.02684,-0.03745,1.91196,1.63777,1.14690,1.17374,1.66707,1.39535
delta,2017-08-27 21:00,-0.02518,-0.03513,1.89490,1.62118,1.13666,1.16184,1.66707,1.39535
delta,2017-08-27 21:15,-0.02342,-0.03268,1.87688,1.60363,1.12585,1.14927,1.66707,1.39535
delta,2017-08-27 21:30,-0.02157,-0.03010,1.85797,1.58522,1.11451,1.13608,1.66707,1.39535
delta,2017-08-27 21:45,-0.01964,-0.02740,1.83825,1.56602,1.10268,1.12232,1.66707,1.39535
delta,2017-08-27 22:00,-0.01763,-0.02460,1.81781,1.54612,1.09042,1.10805,1.66707,1.39535
delta,2017-08-27 22:15,-0.01556,-0.02171,1.79673,1.52559,1.07778,1.09334,1.66707,1.39535
delta,2017-08-27 22:30,-0.01344,-0.01875,1.77512,1.50453,1.06481,1.07825,1.66707,1.39535
delta,2017-08-27 22:45,-0.01127,-0.01573,1.75304,1.48304,1.05157,1.06284,1.66707,1.39535
delta,2017-08-27 23:00,-0.00907,-0.01266,1.73062,1.46119,1.03812,1.04719,1.66707,1.39535
delta,2017-08-27 23:15,-0.00684,-0.00954,1.70793,1.43909,1.02451,1.03135,1.66707,1.39535
delta,2017-08-27 23:30,-0.00459,-0.00640,1.68508,1.41683,1.01080,1.01539,1.66707,1.39535
delta,2017-08-27 23:45,-0.00233,-0.00325,1.66217,1.39450,0.99706,0.99939,1.66707,1.39535
delta,2017-08-28 00:00,0.00608,0.00857,1.63929,1.37221,0.97973,0.97365,1.67321,1.40935
delta,2017-08-28 00:15,0.00821,0.01157,1.61654,1.35005,0.96613,0.95792,1.67321,1.40935
delta,2017-08-28 00:30,0.01032,0.01454,1.59403,1.32812,0.95268,0.94236,1.67321,1.40935
delta,2017-08-28 00:45,0.01239,0.01746,1.57184,1.30650,0.93941,0.92702,1.67321,1.40935
delta,2017-08-28 01:00,0.01442,0.02032,1.55007,1.28530,0.92640,0.91198,1.67321,1.40935
delta,2017-08-28 01:15,0.01641,0.02313,1.52881,1.26459,0.91370,0.89729,1.67321,1.40935
delta,2017-08-28 01:30,0.01834,0.02585,1.50817,1.24449,0.90136,0.88302,1.67321,1.40935
delta,2017-08-28 01:45,0.02020,0.02847,1.48822,1.22506,0.88944,0.86924,1.67321,1.40935
delta,2017-08-28 02:00,0.02199,0.03099,1.46905,1.20640,0.87798,0.85599,1.67321,1.40935
delta,2017-08-28 02:15,0.02369,0.03339,1.45074,1.18858,0.86704,0.84335,1.67321,1.40935
delta,2017-08-28 02:30,0.02530,0.03566,1.43337,1.17168,0.85666,0.83136,1.67321,1.40935
delta,2017-08-28 02:45,0.02681,0.03778,1.41702,1.15578,0.84689,0.82008,1.67321,1.40935
delta,2017-08-28 03:00,0.02822,0.03977,1.40176,1.14094,0.83777,0.80955,1.67321,1.40935
delta,2017-08-28 03:15,0.02952,0.04160,1.38765,1.12722,0.82934,0.79982,1.67321,1.40935
delta,2017-08-28 03:30,0.03070,0.04327,1.37476,1.11470,0.82163,0.79093,1.67321,1.40935
delta,2017-08-28 03:45,0.03176,0.04476,1.36313,1.10341,0.81468,0.78292,1.67321,1.40935
delta,2017-08-28 04:00,0.03269,0.04607,1.35282,1.09341,0.80852,0.77583,1.67321,1.40935
delta,2017-08-28 04:15,0.03349,0.04720,1.34388,1.08475,0.80317,0.76968,1.67321,1.40935
delta,2017-08-28 04:30,0.03416,0.04814,1.33634,1.07746,0.79867,0.76451,1.67321,1.40935
delta,2017-08-28 04:45,0.03469,0.04889,1.33023,1.07157,0.79502,0.76033,1.67321,1.40935
delta,2017-08-28 05:00,0.03508,0.04944,1.32558,1.06711,0.79224,0.75716,1.67321,1.40935
delta,2017-08-28 05:15,0.03532,0.04978,1.32241,1.06409,0.79034,0.75502,1.67321,1.40935
delta,2017-08-28 05:30,0.03543,0.04993,1.32074,1.06254,0.78935,0.75392,1.67321,1.40935
delta,2017-08-28 05:45,0.03538,0.04986,1.32057,1.06246,0.78924,0.75386,1.67321,1.40935
delta,2017-08-28 06:00,0.03519,0.04960,1.32191,1.06385,0.79004,0.75485,1.67321,1.40935
delta,2017-08-28 06:15,0.03486,0.04913,1.32474,1.06670,0.79173,0.75687,1.67321,1.40935
delta,2017-08-28 06:30,0.03438,0.04845,1.32905,1.07100,0.79431,0.75993,1.67321,1.40935
delta,2017-08-28 06:45,0.03377,0.04759,1.33484,1.07674,0.79777,0.76400,1.67321,1.40935
delta,2017-08-28 07:00,0.03302,0.04654,1.34207,1.08390,0.80209,0.76907,1.67321,1.40935
delta,2017-08-28 07:15,0.03213,0.04528,1.35071,1.09243,0.80726,0.77513,1.67321,1.40935
delta,2017-08-28 07:30,0.03110,0.04383,1.36072,1.10231,0.81324,0.78214,1.67321,1.40935
delta,2017-08-28 07:45,0.02995,0.04221,1.37207,1.11349,0.82002,0.79007,1.67321,1.40935
delta,2017-08-28 08:00,0.02868,0.04042,1.38471,1.12593,0.82758,0.79890,1.67321,1.40935
delta,2017-08-28 08:15,0.02728,0.03845,1.39858,1.13957,0.83586,0.80858,1.67321,1.40935
delta,2017-08-28 08:30,0.02578,0.03633,1.41361,1.15436,0.84485,0.81907,1.67321,1.40935
delta,2017-08-28 08:45,0.02416,0.03405,1.42976,1.17023,0.85450,0.83034,1.67321,1.40935
delta,2017-08-28 09:00,0.02245,0.03164,1.44694,1.18712,0.86477,0.84232,1.67321,1.40935
delta,2017-08-28 09:15,0.02065,0.02910,1.46509,1.20496,0.87562,0.85497,1.67321,1.40935
delta,2017-08-28 09:30,0.01876,0.02644,1.48413,1.22366,0.88700,0.86824,1.67321,1.40935
delta,2017-08-28 09:45,0.01679,0.02366,1.50398,1.24315,0.89886,0.88207,1.67321,1.40935
delta,2017-08-28 10:00,0.01475,0.02079,1.52455,1.26334,0.91115,0.89640,1.67321,1.40935
delta,2017-08-28 10:15,0.01265,0.01783,1.54575,1.28416,0.92382,0.91117,1.67321,1.40935
delta,2017-08-28 10:30,0.01050,0.01480,1.56750,1.30551,0.93682,0.92632,1.67321,1.40935
delta,2017-08-28 10:45,0.00831,0.01171,1.58969,1.32730,0.95009,0.94178,1.67321,1.40935
delta,2017-08-28 11:00,0.00607,0.00855,1.61225,1.34944,0.96356,0.95749,1.67321,1.40935
delta,2017-08-28 11:15,0.00382,0.00538,1.63506,1.37183,0.97720,0.97338,1.67321,1.40935
delta,2017-08-28 11:30,0.00155,0.00218,1.65804,1.39439,0.99093,0.98938,1.67321,1.40935
delta,2017-08-28 11:45,-0.00073,-0.00103,1.68108,1.41700,1.00470,1.00543,1.67321,1.40935
delta,2017-08-28 12:00,-0.00300,-0.00423,1.70409,1.43958,1.01845,1.02145,1.67321,1.40935
delta,2017-08-28 12:15,-0.00526,-0.00741,1.72696,1.46204,1.03212,1.03738,1.67321,1.40935
delta,2017-08-28 12:30,-0.00750,-0.01057,1.74961,1.48427,1.04566,1.05316,1.67321,1.40935
delta,2017-08-28 12:45,-0.00970,-0.01367,1.77193,1.50618,1.05900,1.06870,1.67321,1.40935
delta,2017-08-28 13:00,-0.01186,-0.01671,1.79382,1.52767,1.07209,1.08395,1.67321,1.40935
delta,2017-08-28 13:15,-0.01399,-0.01972,1.81521,1.54867,1.08486,1.09885,1.67321,1.40935
delta,2017-08-28 13:30,-0.01605,-0.02262,1.83598,1.56907,1.09728,1.11333,1.67321,1.40935
delta,2017-08-28 13:45,-0.01804,-0.02542,1.85606,1.58879,1.10928,1.12732,1.67321,1.40935
delta,2017-08-28 14:00,-0.01995,-0.02812,1.87536,1.60774,1.12082,1.14077,1.67321,1.40935
delta,2017-08-28 14:15,-0.02178,-0.03070,1.89380,1.62586,1.13184,1.15362,1.67321,1.40935
delta,2017-08-28 14:30,-0.02353,-0.03316,1.91129,1.64305,1.14229,1.16582,1.67321,1.40935
delta,2017-08-28 14:45,-0.02517,-0.03547,1.92777,1.65924,1.15214,1.17731,1.67321,1.40935
delta,2017-08-28 15:00,-0.02671,-0.03764,1.94316,1.67438,1.16134,1.18805,1.67321,1.40935
delta,2017-08-28 15:15,-0.02814,-0.03966,1.95740,1.68839,1.16985,1.19799,1.67321,1.40935
delta,2017-08-28 15:30,-0.02946,-0.04152,1.97043,1.70121,1.17763,1.20709,1.67321,1.40935
delta,2017-08-28 15:45,-0.03064,-0.04318,1.98218,1.71279,1.18466,1.21530,1.67321,1.40935
delta,2017-08-28 16:00,-0.03170,-0.04468,1.99262,1.72308,1.19090,1.22260,1.67321,1.40935
delta,2017-08-28 16:15,-0.03264,-0.04600,2.00170,1.73204,1.19632,1.22896,1.67321,1.40935
delta,2017-08-28 16:30,-0.03343,-0.04711,2.00937,1.73962,1.20091,1.23434,1.67321,1.40935
delta,2017-08-28 16:45,-0.03410,-0.04806,2.01561,1.74581,1.20463,1.23873,1.67321,1.40935
delta,2017-08-28 17:00,-0.03462,-0.04879,2.02039,1.75056,1.20749,1.24211,1.67321,1.40935
delta,2017-08-28 17:15,-0.03499,-0.04931,2.02368,1.75387,1.20946,1.24445,1.67321,1.40935
delta,2017-08-28 17:30,-0.03522,-0.04964,2.02548,1.75572,1.21054,1.24576,1.67321,1.40935
delta,2017-08-28 17:45,-0.03531,-0.04976,2.02578,1.75610,1.21072,1.24603,1.67321,1.40935
delta,2017-08-28 18:00,-0.03526,-0.04969,2.02458,1.75500,1.21000,1.24526,1.67321,1.40935
delta,2017-08-28 18:15,-0.03506,-0.04941,2.02188,1.75245,1.20838,1.24344,1.67321,1.40935
delta,2017-08-28 18:30,-0.03472,-0.04893,2.01769,1.74843,1.20588,1.24060,1.67321,1.40935
delta,2017-08-28 18:45,-0.03423,-0.04824,2.01204,1.74299,1.20250,1.23673,1.67321,1.40935
delta,2017-08-28 19:00,-0.03361,-0.04737,2.00494,1.73613,1.19826,1.23187,1.67321,1.40935
delta,2017-08-28 19:15,-0.03285,-0.04630,1.99643,1.72789,1.19317,1.22602,1.67321,1.40935
delta,2017-08-28 19:30,-0.03196,-0.04504,1.98654,1.71831,1.18726,1.21922,1.67321,1.40935
delta,2017-08-28 19:45,-0.03093,-0.04359,1.97532,1.70742,1.18056,1.21149,1.67321,1.40935
delta,2017-08-28 20:00,-0.02979,-0.04198,1.96282,1.69528,1.17309,1.20288,1.67321,1.40935
delta,2017-08-28 20:15,-0.02853,-0.04021,1.94908,1.68193,1.16488,1.19341,1.67321,1.40935
delta,2017-08-28 20:30,-0.02715,-0.03826,1.93417,1.66743,1.15597,1.18312,1.67321,1.40935
delta,2017-08-28 20:45,-0.02568,-0.03619,1.91816,1.65185,1.14639,1.17207,1.67321,1.40935
delta,2017-08-28 21:00,-0.02409,-0.03395,1.90110,1.63526,1.13620,1.16029,1.67321,1.40935
delta,2017-08-28 21:15,-0.02242,-0.03160,1.88308,1.61772,1.12543,1.14785,1.67321,1.40935
delta,2017-08-28 21:30,-0.02066,-0.02912,1.86417,1.59931,1.11413,1.13479,1.67321,1.40935
delta,2017-08-28 21:45,-0.01882,-0.02652,1.84446,1.58012,1.10235,1.12117,1.67321,1.40935
delta,2017-08-28 22:00,-0.01691,-0.02383,1.82402,1.56021,1.09013,1.10704,1.67321,1.40935
delta,2017-08-28 22:15,-0.01494,-0.02106,1.80295,1.53969,1.07754,1.09248,1.67321,1.40935
delta,2017-08-28 22:30,-0.01292,-0.01821,1.78133,1.51864,1.06462,1.07754,1.67321,1.40935
delta,2017-08-28 22:45,-0.01086,-0.01531,1.75926,1.49714,1.05143,1.06229,1.67321,1.40935
delta,2017-08-28 23:00,-0.00877,-0.01236,1.73683,1.47529,1.03802,1.04679,1.67321,1.40935
delta,2017-08-28 23:15,-0.00664,-0.00936,1.71415,1.45319,1.02447,1.03111,1.67321,1.40935
delta,2017-08-28 23:30,-0.00450,-0.00634,1.69130,1.43093,1.01081,1.01531,1.67321,1.40935
delta,2017-08-28 23:45,-0.00235,-0.00331,1.66839,1.40861,0.99712,0.99947,1.67321,1.40935
delta,2017-08-29 00:00,0.00590,0.00840,1.64551,1.38632,0.97983,0.97393,1.67938,1.42344
delta,2017-08-29 00:15,0.00792,0.01127,1.62276,1.36416,0.96628,0.95836,1.67938,1.42344
delta,2017-08-29 00:30,0.00993,0.01413,1.60024,1.34222,0.95288,0.94295,1.67938,1.42344
delta,2017-08-29 00:45,0.01190,0.01694,1.57805,1.32061,0.93966,0.92776,1.67938,1.42344
delta,2017-08-29 01:00,0.01384,0.01970,1.55628,1.29940,0.92670,0.91286,1.67938,1.42344
delta,2017-08-29 01:15,0.01572,0.02238,1.53503,1.27870,0.91404,0.89832,1.67938,1.42344
delta,2017-08-29 01:30,0.01755,0.02498,1.51438,1.25859,0.90175,0.88420,1.67938,1.42344
delta,2017-08-29 01:45,0.01932,0.02750,1.49443,1.23917,0.88987,0.87055,1.67938,1.42344
delta,2017-08-29 02:00,0.02102,0.02992,1.47525,1.22050,0.87845,0.85743,1.67938,1.42344
delta,2017-08-29 02:15,0.02264,0.03223,1.45695,1.20268,0.86755,0.84491,1.67938,1.42344
delta,2017-08-29 02:30,0.02417,0.03440,1.43958,1.18578,0.85721,0.83304,1.67938,1.42344
delta,2017-08-29 02:45,0.02560,0.03644,1.42323,1.16988,0.84747,0.82187,1.67938,1.42344
delta,2017-08-29 03:00,0.02694,0.03835,1.40796,1.15503,0.83838,0.81144,1.67938,1.42344
delta,2017-08-29 03:15,0.02817,0.04010,1.39385,1.14132,0.82998,0.80181,1.67938,1.42344
delta,2017-08-29 03:30,0.02930,0.04171,1.38095,1.12879,0.82230,0.79300,1.67938,1.42344
delta,2017-08-29 03:45,0.03030,0.04313,1.36932,1.11750,0.81537,0.78507,1.67938,1.42344
delta,2017-08-29 04:00,0.03118,0.04438,1.35901,1.10750,0.80923,0.77805,1.67938,1.42344
delta,2017-08-29 04:15,0.03195,0.04548,1.35006,1.09883,0.80391,0.77196,1.67938,1.42344
delta,2017-08-29 04:30,0.03258,0.04638,1.34252,1.09154,0.79941,0.76683,1.67938,1.42344
delta,2017-08-29 04:45,0.03308,0.04709,1.33641,1.08564,0.79577,0.76269,1.67938,1.42344
delta,2017-08-29 05:00,0.03344,0.04760,1.33175,1.08118,0.79300,0.75956,1.67938,1.42344
delta,2017-08-29 05:15,0.03367,0.04793,1.32858,1.07816,0.79111,0.75744,1.67938,1.42344
delta,2017-08-29 05:30,0.03377,0.04807,1.32691,1.07661,0.79012,0.75635,1.67938,1.42344
delta,2017-08-29 05:45,0.03372,0.04800,1.32673,1.07652,0.79001,0.75629,1.67938,1.42344
delta,2017-08-29 06:00,0.03354,0.04774,1.32806,1.07791,0.79080,0.75726,1.67938,1.42344
delta,2017-08-29 06:15,0.03323,0.04730,1.33089,1.08076,0.79249,0.75926,1.67938,1.42344
delta,2017-08-29 06:30,0.03278,0.04666,1.33520,1.08506,0.79506,0.76228,1.67938,1.42344
delta,2017-08-29 06:45,0.03219,0.04582,1.34099,1.09080,0.79850,0.76631,1.67938,1.42344
delta,2017-08-29 07:00,0.03147,0.04480,1.34821,1.09794,0.80280,0.77133,1.67938,1.42344
delta,2017-08-29 07:15,0.03061,0.04357,1.35685,1.10648,0.80794,0.77733,1.67938,1.42344
delta,2017-08-29 07:30,0.02964,0.04219,1.36686,1.11635,0.81391,0.78427,1.67938,1.42344
delta,2017-08-29 07:45,0.02854,0.04062,1.37821,1.12753,0.82066,0.79212,1.67938,1.42344
delta,2017-08-29 08:00,0.02733,0.03890,1.39084,1.13997,0.82819,0.80086,1.67938,1.42344
delta,2017-08-29 08:15,0.02600,0.03701,1.40470,1.15361,0.83644,0.81044,1.67938,1.42344
delta,2017-08-29 08:30,0.02456,0.03496,1.41974,1.16839,0.84539,0.82083,1.67938,1.42344
delta,2017-08-29 08:45,0.02303,0.03278,1.43588,1.18426,0.85501,0.83198,1.67938,1.42344
delta,2017-08-29 09:00,0.02140,0.03046,1.45306,1.20115,0.86524,0.84384,1.67938,1.42344
delta,2017-08-29 09:15,0.01967,0.02800,1.47121,1.21898,0.87604,0.85637,1.67938,1.42344
delta,2017-08-29 09:30,0.01788,0.02545,1.49025,1.23768,0.88738,0.86950,1.67938,1.42344
delta,2017-08-29 09:45,0.01600,0.02278,1.51009,1.25717,0.89920,0.88320,1.67938,1.42344
delta,2017-08-29 10:00,0.01406,0.02001,1.53066,1.27737,0.91144,0.89738,1.67938,1.42344
delta,2017-08-29 10:15,0.01206,0.01717,1.55186,1.29818,0.92407,0.91201,1.67938,1.42344
delta,2017-08-29 10:30,0.01000,0.01423,1.57361,1.31953,0.93701,0.92701,1.67938,1.42344
delta,2017-08-29 10:45,0.00792,0.01127,1.59580,1.34132,0.95023,0.94231,1.67938,1.42344
delta,2017-08-29 11:00,0.00579,0.00824,1.61836,1.36346,0.96366,0.95787,1.67938,1.42344
delta,2017-08-29 11:15,0.00365,0.00520,1.64117,1.38586,0.97725,0.97360,1.67938,1.42344
delta,2017-08-29 11:30,0.00149,0.00212,1.66415,1.40841,0.99093,0.98944,1.67938,1.42344
delta,2017-08-29 11:45,-0.00068,-0.00097,1.68719,1.43102,1.00465,1.00533,1.67938,1.42344
delta,2017-08-29 12:00,-0.00285,-0.00406,1.71020,1.45361,1.01835,1.02120,1.67938,1.42344
delta,2017-08-29 12:15,-0.00500,-0.00712,1.73307,1.47606,1.03197,1.03697,1.67938,1.42344
delta,2017-08-29 12:30,-0.00713,-0.01015,1.75572,1.49829,1.04546,1.05259,1.67938,1.42344
delta,2017-08-29 12:45,-0.00923,-0.01314,1.77804,1.52020,1.05875,1.06798,1.67938,1.42344
delta,2017-08-29 13:00,-0.01130,-0.01608,1.79994,1.54170,1.07179,1.08309,1.67938,1.42344
delta,2017-08-29 13:15,-0.01332,-0.01896,1.82132,1.56270,1.08452,1.09784,1.67938,1.42344
delta,2017-08-29 13:30,-0.01528,-0.02175,1.84210,1.58310,1.09689,1.11217,1.67938,1.42344
delta,2017-08-29 13:45,-0.01718,-0.02445,1.86218,1.60282,1.10885,1.12603,1.67938,1.42344
delta,2017-08-29 14:00,-0.01901,-0.02706,1.88149,1.62178,1.12034,1.13935,1.67938,1.42344
delta,2017-08-29 14:15,-0.02075,-0.02954,1.89992,1.63990,1.13132,1.15207,1.67938,1.42344
delta,2017-08-29 14:30,-0.02241,-0.03190,1.91742,1.65709,1.14174,1.16415,1.67938,1.42344
delta,2017-08-29 14:45,-0.02397,-0.03412,1.93390,1.67330,1.15156,1.17553,1.67938,1.42344
delta,2017-08-29 15:00,-0.02545,-0.03623,1.94930,1.68843,1.16072,1.18617,1.67938,1.42344
delta,2017-08-29 15:15,-0.02681,-0.03816,1.96354,1.70244,1.16920,1.19601,1.67938,1.42344
delta,2017-08-29 15:30,-0.02806,-0.03994,1.97657,1.71527,1.17696,1.20502,1.67938,1.42344
delta,2017-08-29 15:45,-0.02920,-0.04156,1.98833,1.72685,1.18396,1.21316,1.67938,1.42344
delta,2017-08-29 16:00,-0.03021,-0.04300,1.99877,1.73715,1.19018,1.22039,1.67938,1.42344
delta,2017-08-29 16:15,-0.03110,-0.04427,2.00785,1.74611,1.19559,1.22669,1.67938,1.42344
delta,2017-08-29 16:30,-0.03186,-0.04535,2.01553,1.75370,1.20016,1.23202,1.67938,1.42344
delta,2017-08-29 16:45,-0.03249,-0.04625,2.02177,1.75989,1.20388,1.23637,1.67938,1.42344
delta,2017-08-29 17:00,-0.03298,-0.04695,2.02655,1.76465,1.20673,1.23971,1.67938,1.42344
delta,2017-08-29 17:15,-0.03335,-0.04747,2.02985,1.76797,1.20869,1.24204,1.67938,1.42344
delta,2017-08-29 17:30,-0.03357,-0.04778,2.03166,1.76982,1.20977,1.24334,1.67938,1.42344
delta,2017-08-29 17:45,-0.03366,-0.04791,2.03197,1.77020,1.20995,1.24361,1.67938,1.42344
delta,2017-08-29 18:00,-0.03362,-0.04786,2.03077,1.76911,1.20923,1.24285,1.67938,1.42344
delta,2017-08-29 18:15,-0.03342,-0.04757,2.02807,1.76656,1.20763,1.24105,1.67938,1.42344
delta,2017-08-29 18:30,-0.03310,-0.04712,2.02389,1.76255,1.20514,1.23824,1.67938,1.42344
delta,2017-08-29 18:45,-0.03265,-0.04648,2.01824,1.75711,1.20177,1.23442,1.67938,1.42344
delta,2017-08-29 19:00,-0.03205,-0.04562,2.01114,1.75026,1.19755,1.22960,1.67938,1.42344
delta,2017-08-29 19:15,-0.03134,-0.04461,2.00264,1.74202,1.19248,1.22382,1.67938,1.42344
delta,2017-08-29 19:30,-0.03049,-0.04340,1.99275,1.73244,1.18660,1.21709,1.67938,1.42344
delta,2017-08-29 19:45,-0.02952,-0.04202,1.98154,1.72156,1.17992,1.20944,1.67938,1.42344
delta,2017-08-29 20:00,-0.02843,-0.04047,1.96904,1.70942,1.17248,1.20091,1.67938,1.42344
